model,uuid,thinking_budget,prompt_tokens,reasoning_trace,reasoning_tokens,raw_model_answer,total_tokens
o3-mini-2025-01-31,4b624740-a8dc-420d-a11f-a9f77e6339c0,low,44,,2368,4‑iodo‑2‑bromo‑5‑fluorooxazole,2439
o3-mini-2025-01-31,072d04e1-36b3-4440-a528-100cbab38fab,low,41,,1472,4‐Bromo‐5‐chloro‐3‐iodooxazole,1540
o3-mini-2025-01-31,326b2a58-8923-405f-994e-685bd3709d67,low,41,,1344,2‐Chloro‐3‐iodo‐4‐fluoroisoxazole,1414
o3-mini-2025-01-31,d7c1e095-a414-4332-a75e-21aff21d057f,low,44,,1472,2‐iodo‐3‐bromo‐4‐chloroisoxazole,1544
o3-mini-2025-01-31,477b3954-824e-49e3-83b1-c5b11d310405,low,42,,1280,3‑fluoro‑4‑bromo‑5‑iodoisoxazole,1351
o3-mini-2025-01-31,0103c17e-ec76-41ac-93dc-6b909abe5b57,low,43,,3200,4‐fluoro‐3‐iodo‐2‐bromoisoxazole,3271
o3-mini-2025-01-31,9cdefef7-62f4-4ace-bf39-22712f17515a,low,41,,2112,2‑fluoro‑3‑iodo‑4‑chlorooxazole,2180
o3-mini-2025-01-31,73919c58-6eaa-4200-9741-034a55b1328b,low,44,,2624,2‑chloro‑4‑bromo‑5‑fluorooxazole,2695
o3-mini-2025-01-31,39796b49-29a2-46fc-a5b7-9fde29eaac47,low,42,,1792,2‐Bromo‐3‐iodo‐4‐fluorooxazole,1861
o3-mini-2025-01-31,6dc7094d-1d2f-4dd0-9521-6e14a41fa72b,low,40,,2368,5‐Bromo‐4‐iodo‐3‐fluoroisoxazole,2436
o3-mini-2025-01-31,8bf78dcf-d21a-41b7-969d-6e1289dcd02a,low,42,,2240,"4‐Bromo‐1‑chloro‑4‑fluoro‑2,3‑oxazetidine",2316
o3-mini-2025-01-31,41bd752c-798d-4cab-ad82-ba3ecd394a0d,low,41,,384,3-Bromo-4-iodo-5-chlorooxazole,451
o3-mini-2025-01-31,4275b73c-f0a0-4572-8d23-9896285dec7b,low,41,,1344,4‐Chloro‐3‐iodo‐2‐bromoxazole,1413
o3-mini-2025-01-31,47458d44-98dd-4589-b9a9-b8b371cd8d5e,low,44,,2624,2-iodo-3-fluoro-4-bromooxazole,2715
o3-mini-2025-01-31,b0b30027-b96c-4f7a-9ef4-26e23cbb51e5,low,46,,1600,3‑fluoro‑2‑iodo‑5‑bromobiphenyl,1675
o3-mini-2025-01-31,acedb5c8-2d49-405b-851c-1b6ff586a0f5,low,48,,1152,1‐Chloro‐2‐fluoro‐7‐iodonaphthalene,1229
o3-mini-2025-01-31,9ca8a6a0-7e00-4d4f-a1cb-0d015f07dc9f,low,48,,832,5‑fluoro‑7‑iodo‑2‑chloronaphthalene,908
o3-mini-2025-01-31,aa01c4ce-7255-4ab7-a154-02e738b3d2b7,low,46,,832,"2‐Bromo‐5‐chloro‐3‐fluoro‐1,1′‐biphenyl",913
o3-mini-2025-01-31,af24632b-7193-40f1-94f8-858e35192126,low,47,,2944,2‐Iodo‐5‐chloro‐1‑(6‑bromophenyl)benzene,3024
o3-mini-2025-01-31,b999adad-63d4-44bd-b691-b18a305a6349,low,44,,1600,1‐Bromo‐1‐chloro‐1′‐iodobiphenyl,1673
o3-mini-2025-01-31,14a59fb5-816a-4f87-a5ae-46c60b2aec83,low,44,,1600,1-Fluoro-4-iodo-5-bromonaphthalene,1672
o3-mini-2025-01-31,0ea78912-4f7b-46f1-ae6a-c220deb45a92,low,44,,1408,2‐Bromo‐1‐iodo‐3-(4‐chlorophenyl)benzene,1483
o3-mini-2025-01-31,1f31baee-665f-4c94-8626-85858f057404,low,48,,2112,4‐Bromo‐2‐fluoro‐7‐chloronaphthalene,2188
o3-mini-2025-01-31,5e1ebff2-6cef-496c-81c4-d584d5308f9d,low,47,,1792,4-Bromo-4′-iodo-3′-chlorobiphenyl,1892
o3-mini-2025-01-31,6edd7470-f65f-4f38-b080-2d3f018d120e,low,43,,1472,1-Iodo-3-fluoro-8-chloronaphthalene,1542
o3-mini-2025-01-31,97ddee6b-f30c-4712-9ae8-eca891fabfc2,low,46,,1344,1-Iodo-4-bromo-5-fluoronaphthalene,1416
o3-mini-2025-01-31,15e313a1-0104-4773-9646-3da5e5a60ca0,low,47,,1280,2‑fluoro‑5‑iodo‑8‑chloronaphthalene,1355
o3-mini-2025-01-31,5cced612-e98c-4e9c-9242-459d7f4b0ed5,low,46,,1216,5-Fluoro-2-chloro-7-iodonaphthalene,1291
o3-mini-2025-01-31,4c869625-0c8e-40ce-9f4c-46795461a3a8,low,48,,1344,1‐Iodo‐4‐chloro‐5‐fluoronaphthalene,1420
o3-mini-2025-01-31,20e213ee-a14f-4cc9-9eac-c52af6bf3f79,low,48,,2176,1‐bromo‐1-(1‐fluoro‐2‐iodophenyl)benzene,2255
o3-mini-2025-01-31,68caf450-0fc9-4896-9ca1-ed7853591b8e,low,49,,1216,1‐bromo‐4‐iodo‐5‐fluoronaphthalene,1293
o3-mini-2025-01-31,7adb3d41-6320-40ba-889f-2a6e58326a46,low,49,,1792,1‐chloro‐4‐iodo‐5‐bromonaphthalene,1870
o3-mini-2025-01-31,4f020441-992f-45c4-a662-9f1e81a4904a,low,50,,1472,2‑chloro‑3‑bromo‑6‑iodonaphthalene,1550
o3-mini-2025-01-31,1de15e69-ce1f-43dd-9027-a2020f5c49f1,low,43,,1536,1-Iodo-5-chloro-6-bromonaphthalene,1606
o3-mini-2025-01-31,48a9dad6-fbfb-4e90-abfb-38baed4a6b75,low,48,,1408,2‐Chloro‐3‐bromo‐8‐iodoquinoline,1484
o3-mini-2025-01-31,178c9fbd-e2e4-4cf0-9119-7b71f519ed45,low,47,,1600,8‐Iodo‐5‑chloro‑2‑fluoroquinoline,1674
o3-mini-2025-01-31,2c9fac42-1c2a-420b-aed8-b6bb70b079c1,low,48,,1728,5‐iodo‐7‐chloro‐8‐bromoquinoline,1800
o3-mini-2025-01-31,e55d3af9-61f0-4d0a-a594-09fe92ea98a0,low,47,,1024,8‐Iodo‐6‐chloro‐2‐fluoroquinoline,1098
o3-mini-2025-01-31,886989ee-61c1-4309-bd9a-8cc6037c29d3,low,50,,1920,6-Fluoro-7-bromo-8-iodoquinoline,1996
o3-mini-2025-01-31,2fafc6eb-dce0-4565-97d7-584b209197e9,low,46,,1536,2-(4‑fluorophenyl)-3‑iodo-5‑chloropyridine,1613
o3-mini-2025-01-31,dd5561e0-d064-4490-a9e3-a65df8fb1f57,low,48,,2368,4‐Iodo‐2‐chloro‐1‐fluoro‐7-(pyridin‐3‐yl)benzene,2454
o3-mini-2025-01-31,842d1686-31c5-4d09-80c8-591ed446c3de,low,47,,2880,5‐Bromo‐8‐chloro‐6‐fluoroquinoline,2955
o3-mini-2025-01-31,29317fea-93ed-4e72-93ea-6c674b073964,low,46,,1856,8‐Bromo‐5‐fluoro‐7‐chloroquinoline,1929
o3-mini-2025-01-31,afbfee7b-3a17-4b7a-b577-042b5ac8da33,low,46,,3392,8‐iodo‐7‐bromo‐6‐fluoroquinoline,3465
o3-mini-2025-01-31,47a81cd1-681d-4e7f-a94f-de921406f155,low,44,,2560,5‐Bromo‐2‐iodo‐3‐fluoroquinoline,2631
o3-mini-2025-01-31,9181e1e2-44f9-4017-814e-99688ea4d98c,low,47,,1152,2-Iodo-5-bromo-8-chloroquinoline,1224
o3-mini-2025-01-31,8159f3fe-a99b-45a6-b301-0ae2649044ad,low,44,,1728,8-Bromo-5-iodo-4-chloroquinoline,1799
o3-mini-2025-01-31,5c9678d4-7bd3-4526-9f76-f4350d804a20,low,48,,2880,7-Bromo-6-fluoro-8-iodoquinoline,2954
o3-mini-2025-01-31,ebe46414-3856-4ce0-b6ae-caf76d8b12ba,low,48,,1920,2‐(5‑iodo‑3‑chloropyridin‑2‑yl)-4‑bromobenzene,2004
o3-mini-2025-01-31,cc74a57c-3ffd-4cd3-b195-1036cfc9c226,low,46,,1088,7‐chloro‐5‐iodo‐2‐fluoroquinoline,1161
o3-mini-2025-01-31,75f04104-088a-407e-946d-b3bd7f8e5325,low,45,,960,6-Bromo-5-chloro-2-fluoroquinoline,1031
o3-mini-2025-01-31,1539b485-dc62-4c45-b5e7-e77d16d38882,low,48,,1152,4‐chloro‐5‐bromo‐8‐iodoquinoline,1227
o3-mini-2025-01-31,de907f0a-452b-4edc-9fc4-c7a7e6cee4bc,low,48,,2432,1‑fluoro‑4‑(2‑bromo‑5‑iodopyridin‑3‑yl)benzene,2551
o3-mini-2025-01-31,3cb80434-90fc-4f8b-a41b-a514d037768a,low,48,,2176,8-Fluoro-7-chloro-5‐bromoquinoline,2253
o3-mini-2025-01-31,d3b4868c-219f-4601-9d85-5d6c35b19648,low,56,,2496,2‐(sec‐butyl)-3‑fluoro-4‑amino-5‑[(prop-2-en-1-yl)(carbamoyloxy)]benzaldehyde,2602
o3-mini-2025-01-31,6b10a1d1-dd46-4e0c-86ec-bc436d0f109e,low,57,,1664,1-(prop-2-enyl)-2-cyclohexyl-3-cyano-4-(propan-2-yl)-5-iodo-6-methoxybenzene,1771
o3-mini-2025-01-31,fb5d06be-819b-4ae2-92a2-fb8110059423,low,62,,1472,6‐(prop‐2‐yn‐1‐yl)-2‐bromo-3-(propan-2-yl)-4-(carbamimidamido)-5-(prop-2-en-1-yl)benzenesulfonamide,1597
o3-mini-2025-01-31,584830af-8132-494e-bc8a-a227703eb568,low,69,,1920,1-(n‑propyl)-2‑sulfamoyl-3‑carbamoylamino-4‑cyano-5‑cyclohexylbenzenesulfonic acid,2091
o3-mini-2025-01-31,85f149b6-e8c4-42c0-9eed-0462304faed6,low,66,,960,(E)-2-[3-chloro-4-(carbamoylamino)-5-(phenyl)–6-(propan-2-yl)­1-ethyl­benzoyl]oxy­acetate,1082
o3-mini-2025-01-31,2d4175aa-3d4a-49f7-a169-248af4b6be95,low,60,,1920,2‐Cyano‐3‐bromo‐4‐(methoxycarbonyl)-5-(sec‐butyl)-6‐(methylsulfanyl)benzoic acid,2029
o3-mini-2025-01-31,9446ccf2-0c06-40f3-bcf6-4b1925fc165d,low,51,,1920,3-(prop-2-yn-1-yl)-6-amino-5-bromo-4-butyl-N-methylbenzaldehyde,2011
o3-mini-2025-01-31,6cf551fb-215e-4ff5-9684-321136b39ebe,low,64,,960,6‑phenyl‑5‑sulfamoyl‑4‑(1‑methylpropyl)‑3‑chloro‑2‑(acetamido)‑1‑ethynylbenzene,1078
o3-mini-2025-01-31,8c1a6436-f174-4856-9036-4f3a94732ac1,low,70,,1344,N-(acetyl)-2-formyl-3-(dimethylamino)-4-sulfonato-5-(trifluoromethyl)-6-(carbamoyloxy)aniline,1465
o3-mini-2025-01-31,9b29c9d1-2a4f-4652-9e8d-b96a5d77ec45,low,62,,2432,2-(but-3-enyl)-3-acetyl-4-bromo-5-(N-methylcarbamoyl)-6-ethylbenzenesulfonamide,2542
o3-mini-2025-01-31,75c946e2-8bf0-4293-b885-eeaefba81fef,low,65,,1920,2-[(N‐Carbamoyl)carbonyl]-3‐(sec‐butyl)-4‐(methylthio)-5‐cyclohexyl-6‐(prop-2-yn-1-yl)benzoic acid,2049
o3-mini-2025-01-31,f5328607-36a3-43f0-a1c1-0f863eb41cc9,low,50,,2112,1-(prop-2-en-1-yl)-2-bromo-3-ethynyl-4-fluoro-5-vinyl-6-cyanobenzene,2210
o3-mini-2025-01-31,c9188484-661d-48c8-aa75-b89f46d3856c,low,68,,576,"I'm sorry, but I couldn’t unequivocally determine a single unambiguous IUPAC name for the given structure.",680
o3-mini-2025-01-31,f2fec9e2-77af-4a0f-ab74-a6041f9fa229,low,60,,384,4‐(cyclopropyl)-2-(tert‐butyl)-5-methyl-N-(3‑propyl-2‑methylphenyl)benzenesulfonamide,493
o3-mini-2025-01-31,b88e41aa-d62f-4f93-a0bb-28e7bc609369,low,65,,1280,N-(6‑nitro‑4‑sulfonato-3‑chloro-2‑fluoro-5‑sulfanylphenyl)carbamoylamine,1393
o3-mini-2025-01-31,36915a43-6f90-43f4-a6b6-abaf599c6049,low,62,,1664,1‐butyl‐2-(carbamoylamino)-3-amin-4-fluoro-5-nitro-6-(2‑methylpropyl)benzene,1777
o3-mini-2025-01-31,08d5015b-59fe-4bd2-a259-9735e159bd4c,low,66,,1728,2‑chloro‑3‑tert‑butyl‑4‑cyano‑5‑trifluoromethyl‑6‑phenylbenzoic acid,1839
o3-mini-2025-01-31,a62c78ea-8386-44e0-808a-dc4807bb8499,low,64,,1024,"I'm sorry, but I’m unable to unambiguously determine a unique correct IUPAC name for the given structure.",1123
o3-mini-2025-01-31,bd02acf6-bd0f-46d1-afcc-7ed14c82d629,low,64,,1728,2‐(Trifluoromethyl)-3-ethynyl-4-cyclohexyl-5-amino-6-bromobenzene-1-sulfonic acid,1843
o3-mini-2025-01-31,d3bda6c7-9f6a-4655-8929-379ba35aa485,low,57,,1600,6-(methylamino)-5-sulfanyl-4-formyl-3-cyclohexylbenzoic acid,1694
o3-mini-2025-01-31,d1b2aa00-0bd1-4bd4-b942-4ec83e9c9a27,low,63,,2752,5‐(N‑methylcarbamoyl)-2-(carbamoyloxy)-6-chloro-3-iodo-4-nitro-1-(n‑propyl)benzene,2870
o3-mini-2025-01-31,01194557-a55a-4b2d-b799-5d5996232503,low,62,,1856,"1‐(tert‐butyl,n‐butyl)‐2-(dimethylamino)‐3‐acetamido‐4‐carbamimidoyl‐5‐(methylthio)benzene",1973
o3-mini-2025-01-31,686fef97-f214-46f4-ac31-68db8d1c5241,low,54,,1920,1‐iodo‐2‐methoxy‐3‐(trifluoromethyl)‐4‐propyl‐5‐(methylthio)‐6‐(prop‐1‐yn‐1‐yl)benzene,2035
o3-mini-2025-01-31,bea0ae6c-f68a-4fe9-8410-8e529d438bf6,low,59,,2496,1-(acetamido)-2-nitro-3-hydroxy-4-amino-5-(propan-1-ylamino)-6-iodobenzene,2602
o3-mini-2025-01-31,09e95e92-531f-422d-aefe-31bf676721c1,low,60,,1664,2‐Vinyl‐3‐acetyl‐4‐ethyl‐5‐(dimethylamino)‐6‐allylbenzenesulfonamide,1769
o3-mini-2025-01-31,c4e7b653-e84d-401f-83a8-b548af88d796,low,69,,1408,2‐Sulfanyl‐3‐(trifluoromethyl)-4‐sulfamoyl-5‑tert‑butyl-6‑cyclohexyl-N‑methylbenzamide,1531
o3-mini-2025-01-31,0e8e1d0a-eecf-4b44-aae3-a1bf44d815c2,low,54,,1408,1-(N-methylcarbamoyl)-2-hydroxy-3-methoxy-4-(carbamoyloxy)-5-methyl-6-sulfanylbenzene,1511
o3-mini-2025-01-31,6ff550e2-8474-4e20-bcf4-8622e72e1a65,low,64,,1344,1‐Ethynyl‐2‐cyano‐3‐phenyl‐4‐cyclopropyl‐5‐(trifluoromethyl)phenyl N‑carbamoylcarbamate,1464
o3-mini-2025-01-31,0d436f2f-9f80-4658-9369-62cf384389ed,low,56,,2304,1‐acetamido‐2-(butan-2-yl)-3‑n‑butyl-4‑allyl-5‑bromo-6‑aminobenzene,2408
o3-mini-2025-01-31,1e1d78bd-6174-43ca-a574-451344c204e6,low,61,,2496,1-(acetamido)-1-(prop-2-en-1-yl)-2‐bromo-3-(carbamoylamino)-4-(dimethylamino)-5-(propan-2-yl)benzene,2618
o3-mini-2025-01-31,4e80406b-239b-410c-afb3-3c6d553f7d4a,low,40,,1600,3‐chloro‐4‐fluoro‐1‐iodobenzene,1667
o3-mini-2025-01-31,e7e5c912-c780-4579-a162-76fde928b97e,low,40,,1280,1-iodo-2-fluoro-4-bromobenzene,1347
o3-mini-2025-01-31,7fc84d9e-f0bd-4c2d-a2ee-106190178b6a,low,41,,960,1‐Bromo‐3‐iodo‐5‐fluorobenzene,1029
o3-mini-2025-01-31,616680f0-2a7a-4ea7-965b-8543a5f02845,low,38,,576,1-bromo-1-fluoro-4-iodobenzene,640
o3-mini-2025-01-31,5ce5240d-3126-4a98-837c-ad86a801f09a,low,40,,1088,1-Bromo-2-chloro-5-iodobenzene,1154
o3-mini-2025-01-31,c9c16996-e591-41e0-8e65-e81ee1a80772,low,39,,1280,1‐Bromo‐2‑chloro‑6‑fluorobenzene,1347
o3-mini-2025-01-31,8a6fbfa8-f771-4b7a-87a2-7116e119c182,low,40,,1600,1-chloro-4-fluoro-2-iodobenzene,1667
o3-mini-2025-01-31,c4f72987-4f87-4178-a536-f62efc02a8c2,low,39,,896,4-Bromo-2-chloro-1-fluorobenzene,962
o3-mini-2025-01-31,c56b57a2-e521-442e-a4b2-bd20eccff293,low,40,,1664,1-Iodo-2-fluoro-4-bromobenzene,1730
o3-mini-2025-01-31,ebec938d-a30a-4a25-8bda-1e4e35a589c5,low,41,,896,3-Bromo-1-fluoro-5-iodobenzene,963
o3-mini-2025-01-31,da6d0c61-0279-43dc-8950-f9d8e49fcbcc,low,42,,320,1-fluoro-3-chloro-5-bromobenzene,389
o3-mini-2025-01-31,76ce46ac-b25f-4452-b9dc-0e1248dbf79e,low,40,,1088,1-fluoro-2-chloro-3-iodobenzene,1155
o3-mini-2025-01-31,055f402b-06bf-4b55-96d4-677fd6a4d3c3,low,40,,1728,1-bromo-4-chloro-2-fluorobenzene,1795
o3-mini-2025-01-31,5199b4d9-5e39-4816-ab50-f4ccf8099ad7,low,41,,1088,4-bromo-1-chloro-3-iodobenzene,1155
o3-mini-2025-01-31,04f61dcf-ca6f-4e1c-8a7e-4fef6bb5fd33,low,40,,1600,5‑Chloro‑2‑fluoro‑1‑iodobenzene,1668
o3-mini-2025-01-31,9d822926-e5c6-4711-9a27-328931af0fff,low,40,,1024,6-bromo-1-chloro-3-iodobenzene,1090
o3-mini-2025-01-31,d087f0ea-4477-4c04-bce5-9c67f3bb2546,low,40,,1344,2-Bromo-1-fluoro-6-iodobenzene,1410
o3-mini-2025-01-31,a9308fa3-0723-4815-84fd-0ae23d15e347,low,40,,1792,1-Fluoro-3-bromo-4-iodobenzene,1875
o3-mini-2025-01-31,19a028b6-06a5-4c99-9953-c48c311b4a46,low,40,,1920,1-fluoro-2-iodo-4-chlorobenzene,1987
o3-mini-2025-01-31,2457ba10-6f02-406b-bbc8-60a6d86bbe11,low,40,,2048,2‐bromo‐1‐fluoro‐6‐iodobenzene,2115
o3-mini-2025-01-31,d17ddaa9-d741-4693-85ba-a7ac279c087a,low,40,,1216,2-chloro-3-bromo-4-fluoropyridine,1283
o3-mini-2025-01-31,80898c20-12a9-41f2-a9ae-de1574fae94a,low,41,,1344,2‐Bromo‐4‐chloro‐5‐fluoropyridine,1414
o3-mini-2025-01-31,afbecac9-f3c9-440f-b705-045b7648d8e7,low,41,,1216,4-Bromo-2-chloro-5-fluoropyridine,1284
o3-mini-2025-01-31,91705807-5079-4daf-8bb0-f6f8b024568b,low,39,,1088,4-Iodo-5-bromo-6-fluoropyridine,1153
o3-mini-2025-01-31,f185a5aa-1f59-4d50-8ecb-d1a293028a70,low,41,,1344,5-Bromo-2-fluoro-3-iodopyridine,1411
o3-mini-2025-01-31,382c6565-3bf8-4c8c-8127-10adf37fa40c,low,40,,1152,2‑fluoro‑3‑bromo‑5‑iodopyridine,1219
o3-mini-2025-01-31,79c86cc5-6b3a-45bb-9c0e-82cd443bc730,low,41,,1344,2-Fluoro-4-bromo-5-iodopyridine,1411
o3-mini-2025-01-31,bc3c5a5a-caa1-4e31-9f6a-3f065de78b7b,low,40,,1408,2‐Bromo‐5‐iodo‐6‐fluoropyridine,1476
o3-mini-2025-01-31,97892de8-a10d-4873-9970-4f0b4c50a229,low,39,,896,2‑chloro‑3‑fluoro‑6‑iodopyridine,962
o3-mini-2025-01-31,15408f46-f79d-44f2-bc2b-1a48ffc753dc,low,41,,1088,6-chloro-2-bromo-5-iodopyridine,1155
o3-mini-2025-01-31,6ee35d45-8cc8-4f7b-a057-d4c031f8c51c,low,40,,1024,2-Fluoro-4-iodo-6-bromopyridine,1091
o3-mini-2025-01-31,49c892e5-7e82-479d-a114-c0f5b11ebe91,low,41,,704,2-Fluoro-4-iodo-5-bromopyridine,772
o3-mini-2025-01-31,46191137-92ab-4117-a4a2-9155e89dcbdb,low,41,,576,3-iodo-4-chloro-6-bromopyridine,644
o3-mini-2025-01-31,e9144e4c-72f4-4f8b-8b5d-75b2c3903014,low,41,,704,2-iodo-3-bromo-5-fluoropyridine,772
o3-mini-2025-01-31,eb0c454f-8510-47af-979c-de10d59982e1,low,40,,1344,2-chloro-4-fluoro-5-iodopyridine,1411
o3-mini-2025-01-31,d8ebc40f-aa80-406c-bb86-59dc962a12ef,low,40,,1216,3‐Chloro‐5‐iodo‐6‐fluoropyridine,1285
o3-mini-2025-01-31,a273ae19-1761-4948-90b5-72547048b99e,low,42,,960,2‐Fluoro‐4‐chloropyridine‐6‐bromo,1030
o3-mini-2025-01-31,65725327-0693-49d2-8516-6efe62bf10df,low,41,,960,5-fluoro-2-chloro-4-iodopyridine,1028
o3-mini-2025-01-31,806b5057-d0ac-456a-88c0-3b0b76a81cd6,low,40,,960,3‑Chloro‑4‑fluoro‑6‑bromopyridine,1029
o3-mini-2025-01-31,f1453fd9-7e16-4346-99c7-a3f7d6d7bf25,low,40,,1216,2‑fluoro‑4‑bromo‑5‑iodopyrrole,1283
o3-mini-2025-01-31,326415c3-8f41-4d31-ab92-2d25400d2ecd,low,40,,1472,3‐Bromo‐4‐fluoro‐5‐iodooxazole,1539
o3-mini-2025-01-31,5c68ebca-602c-4e80-aea7-4b4c388f7495,low,39,,1792,3‐Bromo‐4‐chloro‐5‐fluoroisoxazole,1859
o3-mini-2025-01-31,ec40ca79-4805-4d4a-91be-de272d3d2fd5,low,39,,1984,3‑iodo‑4‑fluoro‑2‑chloroisoxazole,2051
o3-mini-2025-01-31,dd6b8d2d-44c5-4786-b9d1-f96746df86ff,low,40,,2176,3-Chloro-4-fluoro-5-bromoisoxazole,2263
o3-mini-2025-01-31,e8ae21a3-b17d-4074-b07e-8a9884998d16,low,40,,2816,2-Iodo-3-fluoro-4-bromoxazole,2881
o3-mini-2025-01-31,d978507b-0b4b-4187-9a8a-9c7039710685,low,39,,1792,2‑Chloro‑3‑fluoro‑4‑iodoisoxazole,1861
o3-mini-2025-01-31,b46844b8-de38-4a45-bc7d-e38a9dd80488,low,38,,2368,4-iodo-3-bromo-2-fluoroisoxazole,2433
o3-mini-2025-01-31,f9cba3d8-1d08-42a7-ac61-169e1d04f22e,low,39,,896,3‐iodo‐4‐bromo‐5‐chlorooxazole,962
o3-mini-2025-01-31,e639b2dd-3d55-45e0-853e-83fbbbf2828a,low,39,,1344,4-Fluoro-3-iodo-2-chloroisoxazole,1411
o3-mini-2025-01-31,36ddb393-a621-4c5f-bd2b-cb23f631e303,low,39,,2048,3‐Chloro‐4‐bromo‐5‐iodoisoxazole,2117
o3-mini-2025-01-31,63c13f2f-a4ae-4590-8d63-4751954bb8ec,low,38,,1280,4‑fluoro‑3‑bromo‑2‑iodoisoxazole,1346
o3-mini-2025-01-31,08cd4c8d-6f15-4eba-9400-4e4723464def,low,39,,1088,4‑fluoro‑2‑bromo‑3‑iodooxazole,1154
o3-mini-2025-01-31,b5cc0241-9382-4c97-bee7-f53ff30689f0,low,38,,2496,3-Iodo-4-chloro-5-fluoroisoxazole,2561
o3-mini-2025-01-31,08b64969-f5eb-4ad9-98d5-22975a404d91,low,40,,1472,2-Chloro-3-fluoro-4-bromoisoxazole,1539
o3-mini-2025-01-31,863b4a05-de6a-4d7b-a6d7-514e6f4780f3,low,39,,1472,4-Fluoro-2-bromo-3-iodooxazole,1537
o3-mini-2025-01-31,bff8d3eb-755b-4cf5-aaea-923b5abaa3a3,low,39,,2560,5‐Bromo‐4‐iodo‐3‐fluorooxazole,2626
o3-mini-2025-01-31,9ce604b9-afac-4044-a5e0-3653b81007e5,low,39,,1920,"5‑fluoro‑3‑chloro‑4‑bromo‑1,2‑oxazole",1991
o3-mini-2025-01-31,841a9c4f-0db3-4c74-bbf0-40a4f68d980c,low,40,,2176,4‑Chloro‑2‑bromo‑3‑iodoxazole,2243
o3-mini-2025-01-31,bc7b0953-edc1-4d28-9c63-997a434706bf,low,40,,1280,4-Chloro-2-bromo-3-iodoisoxazole,1347
o3-mini-2025-01-31,4dc4b441-9b96-4670-aa13-1118e23b2fba,low,40,,2944,"3‐bromo‐4‐fluoro‐6‐iodo‐1,2‐oxazine",3016
o3-mini-2025-01-31,ef6639f9-7376-49c4-b17e-27e2be2577e0,low,44,,1280,1-Fluoro-5-bromo-8-iodonaphthalene,1351
o3-mini-2025-01-31,6ff1ce2b-cb60-4c81-9c22-c5cb8c469777,low,44,,768,1-fluoro-4-iodo-5-chloronaphthalene,840
o3-mini-2025-01-31,b40b11a9-5455-4021-be97-958dca8fabbf,low,43,,1216,1-fluoro-5-iodo-8-chloronaphthalene,1309
o3-mini-2025-01-31,6fcb7ba3-cf2a-4e6e-afa3-61c9d0c5e3b7,low,44,,1024,1‐Fluoro‐3‐bromo‐4‐chloronaphthalene,1097
o3-mini-2025-01-31,18e424dc-2c2a-4cfa-a861-268a774c5c93,low,45,,960,5-Bromo-1-chloro-3-iodonaphthalene,1033
o3-mini-2025-01-31,6b79f82c-2bf6-4052-bb11-67c3a2ff50ba,low,45,,1472,1-Iodo-2-chloro-6-bromonaphthalene,1544
o3-mini-2025-01-31,f6b5fc37-6bed-4b3a-9b94-93040895e580,low,43,,2240,8‑Fluoro‑5‑bromo‑6‑iodonaphthalene,2312
o3-mini-2025-01-31,1c8c14da-9acf-4cc1-9d55-4ea5206c9743,low,45,,704,1-Chloro-2-bromo-4-iodonaphthalene,776
o3-mini-2025-01-31,6263d101-a50e-4b51-a7ef-bf05420385d1,low,46,,1664,1‑fluoro‑3‑bromo‑3′‑chlorobiphenyl,1764
o3-mini-2025-01-31,8082ed36-e001-4947-be72-dbab016033f9,low,43,,1536,1‑chloro‑7‑bromo‑8‑iodonaphthalene,1607
o3-mini-2025-01-31,9bf3a9c2-8496-45d1-8544-ea34b62ee62b,low,45,,1024,1‐fluoro‐3‐iodo‐4-(2‑chlorophenyl)benzene,1100
o3-mini-2025-01-31,68a4b1f3-cfe9-4ac7-8cea-5a9414b19a52,low,45,,1280,1‑Fluoro‑3‑iodo‑1′‑bromobiphenyl,1356
o3-mini-2025-01-31,f5c7db09-6524-4896-bf7f-3a2b64c98b6f,low,44,,1280,1‐Iodo‐2‐fluoro‐3‐chloro‐1′‐biphenyl,1358
o3-mini-2025-01-31,fb972162-3757-44c7-8a99-ec8be2d554f8,low,43,,2368,1‐fluoro‐3‐chloro‐5‐iodonaphthalene,2439
o3-mini-2025-01-31,06d4a0df-7c8a-42d3-ac51-1930cf07c9ed,low,42,,2624,1‐fluoro‐4‐iodo‐5‐chloronaphthalene,2694
o3-mini-2025-01-31,a19522d7-f8c4-4328-83ea-c888a8899460,low,42,,1984,1‐Bromo‐1‐fluoro‐6‐iodonaphthalene,2054
o3-mini-2025-01-31,6f02f661-9fdc-4e04-b164-91104366ccda,low,45,,2944,1‐fluoro‐3‐iodo‐3′‐bromobiphenyl,3019
o3-mini-2025-01-31,179c72a0-b1a4-406e-85f4-9339e21b063d,low,46,,1920,2‐chloro‐3‐iodophenyl‐4‐bromobenzene,1995
o3-mini-2025-01-31,8ca5db5a-ef0a-475c-a578-c7b3b96a347a,low,46,,1728,1-Chloro-4-bromo-5-iodonaphthalene,1801
o3-mini-2025-01-31,4b77a0e9-adbf-4df4-82bf-6980c9800edb,low,43,,2880,1‐Chloro‐5‐bromo‐8‐iodonaphthalene,2952
o3-mini-2025-01-31,827e2317-78f2-46c6-8e15-88a1fc2571f5,low,44,,3456,7‐Chloro‐5‐iodo‐8‐bromoquinoline,3528
